source_ward_id,source_state,source_lga,source_ward,inec_ward_code,confidence,reason,action
1299,Gombe,Kaltungo,Kamo,GO-07-05,1.000,exact,loaded
1300,Gombe,Kaltungo,Tungo,GO-07-09,1.000,exact,loaded
1301,Gombe,Kaltungo,Ture,GO-07-10,1.000,exact,loaded
1302,Gombe,Kaltungo,Wange,GO-07-07,1.000,exact,loaded
1303,Gombe,Kaltungo,Yiri,GO-07-08,1.000,exact,loaded
1304,Gombe,Kwami,Bojude,GO-08-01,1.000,exact,loaded
1305,Gombe,Kwami,Daban Fulani,GO-08-02,1.000,exact,loaded
1306,Gombe,Kwami,Doho,GO-08-03,1.000,exact,loaded
1307,Gombe,Kwami,Dukul,GO-08-04,1.000,exact,loaded
1308,Gombe,Kwami,Gadam,GO-08-05,1.000,exact,loaded
1309,Gombe,Kwami,Jurara,GO-08-06,1.000,exact,loaded
1310,Gombe,Kwami,Komfulata,GO-08-07,1.000,exact,loaded
1311,Gombe,Kwami,Kwami,GO-08-08,1.000,exact,loaded
1312,Gombe,Kwami,Malam Sidi,GO-08-09,1.000,exact,loaded
1313,Gombe,Kwami,Malleri,GO-08-10,1.000,exact,loaded
1314,Gombe,Nafada,Barwo Nasarawo,GO-09-01,1.000,exact,loaded
1315,Gombe,Nafada,Barwo Winde,GO-09-02,1.000,exact,loaded
1316,Gombe,Nafada,Birin Bolawa,GO-09-03,1.000,exact,loaded
1317,Gombe,Nafada,Birin Fulani East,GO-09-04,1.000,exact,loaded
1318,Gombe,Nafada,Birin Fulani West,GO-09-05,1.000,exact,loaded
1319,Gombe,Nafada,Gudukku,GO-09-06,1.000,exact,loaded
1320,Gombe,Nafada,Jigawa,GO-09-07,1.000,exact,loaded
1321,Gombe,Nafada,Nafada Central,GO-09-08,1.000,exact,loaded
1322,Gombe,Nafada,Nafada East,GO-09-09,1.000,exact,loaded
1323,Gombe,Nafada,Nafada West,GO-09-10,1.000,exact,loaded
1324,Gombe,Shomgom,Bangunji,,0.000,no_lga,skipped_no_match
1325,Gombe,Shomgom,Boh,,0.000,no_lga,skipped_no_match
1326,Gombe,Shomgom,Burak,,0.000,no_lga,skipped_no_match
1327,Gombe,Shomgom,Filiya,,0.000,no_lga,skipped_no_match
1328,Gombe,Shomgom,Gundale,,0.000,no_lga,skipped_no_match
1329,Gombe,Shomgom,Gwandum,,0.000,no_lga,skipped_no_match
1330,Gombe,Shomgom,Kulishin,,0.000,no_lga,skipped_no_match
1331,Gombe,Shomgom,Kushi,,0.000,no_lga,skipped_no_match
1332,Gombe,Shomgom,Lalaipido,,0.000,no_lga,skipped_no_match
1333,Gombe,Shomgom,Lapan,,0.000,no_lga,skipped_no_match
1334,Gombe,Yamaltu/Deba,Deba,,0.000,no_lga,skipped_no_match
1335,Gombe,Yamaltu/Deba,Gwani/Shinga/Wade,,0.000,no_lga,skipped_no_match
1336,Gombe,Yamaltu/Deba,Hinna,,0.000,no_lga,skipped_no_match
1337,Gombe,Yamaltu/Deba,Jagali North,,0.000,no_lga,skipped_no_match
1338,Gombe,Yamaltu/Deba,Jagali South,,0.000,no_lga,skipped_no_match
1339,Gombe,Yamaltu/Deba,Kanawa/Wajari,,0.000,no_lga,skipped_no_match
1340,Gombe,Yamaltu/Deba,Kwadon/Liji/Kurba,,0.000,no_lga,skipped_no_match
1341,Gombe,Yamaltu/Deba,Lano/Kuri/Lambam,,0.000,no_lga,skipped_no_match
1342,Gombe,Yamaltu/Deba,Lubo/Difa/Kinafa,,0.000,no_lga,skipped_no_match
1343,Gombe,Yamaltu/Deba,Nono/Kunuwal/Wuro Birdeka,,0.000,no_lga,skipped_no_match
1344,Gombe,Yamaltu/Deba,Zambuk/Kwali,,0.000,no_lga,skipped_no_match
1345,Jigawa,Auyo,Auyakayi,JI-01-02,1.000,exact,loaded
1346,Jigawa,Auyo,Auyo,JI-01-01,1.000,exact,loaded
1347,Jigawa,Auyo,Ayama,JI-01-03,1.000,exact,loaded
1348,Jigawa,Auyo,Ayan,JI-01-04,1.000,exact,loaded
1349,Jigawa,Auyo,Gamafoi,JI-01-05,1.000,exact,loaded
1350,Jigawa,Auyo,Gamsarka,JI-01-06,1.000,exact,loaded
1351,Jigawa,Auyo,Gatafa,JI-01-07,1.000,exact,loaded
1352,Jigawa,Auyo,Kafur,JI-01-08,1.000,exact,loaded
1353,Jigawa,Auyo,Tsidir,JI-01-09,1.000,exact,loaded
1354,Jigawa,Auyo,Unik,JI-01-10,1.000,exact,loaded
1355,Jigawa,Babura,Babura,JI-02-01,1.000,exact,loaded
1356,Jigawa,Babura,Batali,JI-02-02,1.000,exact,loaded
1357,Jigawa,Babura,Dorawa,JI-02-03,1.000,exact,loaded
1358,Jigawa,Babura,Garu,JI-02-04,1.000,exact,loaded
1359,Jigawa,Babura,Gasakoli,JI-02-05,1.000,exact,loaded
1360,Jigawa,Babura,Insharuwa,JI-02-06,1.000,exact,loaded
1361,Jigawa,Babura,Jigawa,JI-02-07,1.000,exact,loaded
1362,Jigawa,Babura,Kanya,JI-02-08,1.000,exact,loaded
1363,Jigawa,Babura,Kuzunzumi,JI-02-09,1.000,exact,loaded
1364,Jigawa,Babura,Kyambo,JI-02-10,1.000,exact,loaded
1365,Jigawa,Babura,Takwasa,JI-02-11,1.000,exact,loaded
1366,Jigawa,Birnin Kudu,Birnin Kudu,,0.300,no_ward,skipped_no_match
1367,Jigawa,Birnin Kudu,Kangire,JI-03-02,1.000,exact,loaded
1368,Jigawa,Birnin Kudu,Kantoga,JI-03-03,1.000,exact,loaded
1369,Jigawa,Birnin Kudu,Kiyako,JI-03-04,1.000,exact,loaded
1370,Jigawa,Birnin Kudu,Kwangwara,JI-03-05,1.000,exact,loaded
1371,Jigawa,Birnin Kudu,Lafia,JI-03-06,1.000,exact,loaded
1372,Jigawa,Birnin Kudu,Sundimina,JI-03-07,1.000,exact,loaded
1373,Jigawa,Birnin Kudu,Surko,JI-03-08,1.000,exact,loaded
1374,Jigawa,Birnin Kudu,Unguwar Ya,,0.667,no_ward,skipped_no_match
1375,Jigawa,Birnin Kudu,Wurno,JI-03-10,1.000,exact,loaded
1376,Jigawa,Birnin Kudu,Yalwan Damai,JI-03-11,1.000,exact,loaded
1377,Jigawa,Birniwa,Batu,JI-04-01,1.000,exact,loaded
1378,Jigawa,Birniwa,Birniwa,JI-04-02,1.000,exact,loaded
1379,Jigawa,Birniwa,Dangwaleri,JI-04-03,1.000,exact,loaded
1380,Jigawa,Birniwa,Diginsa,JI-04-04,1.000,exact,loaded
1381,Jigawa,Birniwa,Fagi,JI-04-05,1.000,exact,loaded
1382,Jigawa,Birniwa,Kachallari,JI-04-06,1.000,exact,loaded
1383,Jigawa,Birniwa,Karanga,JI-04-07,1.000,exact,loaded
1384,Jigawa,Birniwa,Kazura,JI-04-08,1.000,exact,loaded
1385,Jigawa,Birniwa,Machinamari,JI-04-09,1.000,exact,loaded
1386,Jigawa,Birniwa,Matamu,JI-04-10,1.000,exact,loaded
1387,Jigawa,Birniwa,Nguwa,JI-04-11,1.000,exact,loaded
1388,Jigawa,Buji,Ahoto,JI-05-01,1.000,exact,loaded
1389,Jigawa,Buji,Buji,JI-05-02,1.000,exact,loaded
1390,Jigawa,Buji,Chirbin,JI-05-03,1.000,exact,loaded
1391,Jigawa,Buji,Falgeri,JI-05-05,1.000,exact,loaded
1392,Jigawa,Buji,Gantsa,JI-05-04,1.000,exact,loaded
1393,Jigawa,Buji,Kawaya,JI-05-06,1.000,exact,loaded
1394,Jigawa,Buji,Kukuma,JI-05-07,1.000,exact,loaded
1395,Jigawa,Buji,Lelen Kudu,JI-05-08,1.000,exact,loaded
1396,Jigawa,Buji,Madabe,JI-05-09,1.000,exact,loaded
1397,Jigawa,Buji,Yayarin Tukur,JI-05-10,1.000,exact,loaded
1398,Jigawa,Dutse,Abaya,JI-06-01,1.000,exact,loaded
1399,Jigawa,Dutse,Chamo,JI-06-02,1.000,exact,loaded
1400,Jigawa,Dutse,Dundubus,JI-06-03,1.000,exact,loaded
1401,Jigawa,Dutse,Duru,JI-06-04,1.000,exact,loaded
1402,Jigawa,Dutse,Jigawar Tsada,JI-06-05,1.000,exact,loaded
1403,Jigawa,Dutse,Kachi,JI-06-06,1.000,exact,loaded
1404,Jigawa,Dutse,Karnaya,JI-06-07,1.000,exact,loaded
1405,Jigawa,Dutse,Kudai,JI-06-08,1.000,exact,loaded
1406,Jigawa,Dutse,Limawa,JI-06-09,1.000,exact,loaded
1407,Jigawa,Dutse,Madobi,JI-06-10,1.000,exact,loaded
1408,Jigawa,Dutse,Sakwaya,JI-06-11,1.000,exact,loaded
1409,Jigawa,Gagarawa,Gagarawa Gari,JI-08-01,1.000,exact,loaded
1410,Jigawa,Gagarawa,Gagarawa Tasha,JI-08-02,1.000,exact,loaded
1411,Jigawa,Gagarawa,Garin Chiroma,JI-08-03,1.000,exact,loaded
1412,Jigawa,Gagarawa,Kore Balatu,JI-08-04,1.000,exact,loaded
1413,Jigawa,Gagarawa,Madaka,JI-08-05,1.000,exact,loaded
1414,Jigawa,Gagarawa,Mai Aduwa,JI-08-06,1.000,exact,loaded
1415,Jigawa,Gagarawa,Maikilili,JI-08-07,1.000,exact,loaded
1416,Jigawa,Gagarawa,Medu,JI-08-08,1.000,exact,loaded
1417,Jigawa,Gagarawa,Yalawa,JI-08-09,1.000,exact,loaded
1418,Jigawa,Gagarawa,Zarada,JI-08-10,1.000,exact,loaded
1419,Jigawa,Garki,Buduru,JI-07-01,1.000,exact,loaded
1420,Jigawa,Garki,Doko,JI-07-02,1.000,exact,loaded
1421,Jigawa,Garki,Garki,JI-07-03,1.000,exact,loaded
1422,Jigawa,Garki,Gwarzo,JI-07-04,1.000,exact,loaded
1423,Jigawa,Garki,Jirima,JI-07-05,1.000,exact,loaded
1424,Jigawa,Garki,Kanya,JI-07-06,1.000,exact,loaded
1425,Jigawa,Garki,Kargo,JI-07-07,1.000,exact,loaded
1426,Jigawa,Garki,Kore,JI-07-08,1.000,exact,loaded
1427,Jigawa,Garki,Muku,JI-07-09,1.000,exact,loaded
1428,Jigawa,Garki,Rafin Marke,JI-07-10,1.000,exact,loaded
1429,Jigawa,Garki,Sayori,JI-07-11,1.000,exact,loaded
1430,Jigawa,Gumel,Alhaji Barka,JI-09-06,1.000,exact,loaded
1431,Jigawa,Gumel,Bekarya,JI-09-01,1.000,exact,loaded
1432,Jigawa,Gumel,Dan Ama,JI-09-02,1.000,exact,loaded
1433,Jigawa,Gumel,Dantanoma,JI-09-03,1.000,exact,loaded
1434,Jigawa,Gumel,Galagamma,JI-09-04,1.000,exact,loaded
1435,Jigawa,Gumel,Garin Gambo,JI-09-05,1.000,exact,loaded
1436,Jigawa,Gumel,Gusau,JI-09-07,1.000,exact,loaded
1437,Jigawa,Gumel,Hammado,JI-09-08,1.000,exact,loaded
1438,Jigawa,Gumel,Kofar Arewa,JI-09-09,1.000,exact,loaded
1439,Jigawa,Gumel,Kofar Yamma,JI-09-10,1.000,exact,loaded
1440,Jigawa,Gumel,Zango,JI-09-11,1.000,exact,loaded
1441,Jigawa,Guri,Abunabo,JI-10-01,1.000,exact,loaded
1442,Jigawa,Guri,Adiyani,JI-10-02,1.000,exact,loaded
1443,Jigawa,Guri,Dawa,JI-10-03,1.000,exact,loaded
1444,Jigawa,Guri,Garbagal,JI-10-04,1.000,exact,loaded
1445,Jigawa,Guri,Guri,JI-10-05,1.000,exact,loaded
1446,Jigawa,Guri,Kadira,JI-10-06,1.000,exact,loaded
1447,Jigawa,Guri,Lafiya,JI-10-07,1.000,exact,loaded
1448,Jigawa,Guri,Margadu,JI-10-08,1.000,exact,loaded
1449,Jigawa,Guri,Matara Babba,JI-10-09,1.000,exact,loaded
1450,Jigawa,Guri,Musari,JI-10-10,1.000,exact,loaded
1451,Jigawa,Gwaram,Basirka,JI-11-01,1.000,exact,loaded
1452,Jigawa,Gwaram,Dingaya,JI-11-02,1.000,exact,loaded
1453,Jigawa,Gwaram,Fagam,JI-11-03,1.000,exact,loaded
1454,Jigawa,Gwaram,Farin Dutse,JI-11-04,1.000,exact,loaded
1455,Jigawa,Gwaram,Gwaram,JI-11-05,1.000,exact,loaded
1456,Jigawa,Gwaram,Kila,JI-11-06,1.000,exact,loaded
1457,Jigawa,Gwaram,Kwondiko,JI-11-07,1.000,exact,loaded
1458,Jigawa,Gwaram,Maruta,JI-11-08,1.000,exact,loaded
1459,Jigawa,Gwaram,Sara,JI-11-09,1.000,exact,loaded
1460,Jigawa,Gwaram,Tsangarwa,JI-11-10,1.000,exact,loaded
1461,Jigawa,Gwaram,Zandam Nagogo,JI-11-11,1.000,exact,loaded
1462,Jigawa,Gwiwa,Buntusu,JI-12-01,1.000,exact,loaded
1463,Jigawa,Gwiwa,Dabi,JI-12-02,1.000,exact,loaded
1464,Jigawa,Gwiwa,Darina,JI-12-03,1.000,exact,loaded
1465,Jigawa,Gwiwa,Firji,JI-12-04,1.000,exact,loaded
1466,Jigawa,Gwiwa,Guntai,JI-12-05,1.000,exact,loaded
1467,Jigawa,Gwiwa,Gwiwa,JI-12-06,1.000,exact,loaded
1468,Jigawa,Gwiwa,Korayel,JI-12-07,1.000,exact,loaded
1469,Jigawa,Gwiwa,Rorau,JI-12-08,1.000,exact,loaded
1470,Jigawa,Gwiwa,Shafe,JI-12-09,1.000,exact,loaded
1471,Jigawa,Gwiwa,Yola,JI-12-10,1.000,exact,loaded
1472,Jigawa,Gwiwa,Zauma,JI-12-11,1.000,exact,loaded
1473,Jigawa,Hadejia,Atafi,JI-13-01,1.000,exact,loaded
1474,Jigawa,Hadejia,Dubantu,JI-13-02,1.000,exact,loaded
1475,Jigawa,Hadejia,Gagulmari,JI-13-03,1.000,exact,loaded
1476,Jigawa,Hadejia,Kasuwar Kofa,JI-13-05,1.000,exact,loaded
1477,Jigawa,Hadejia,Kasuwar Kuda,JI-13-04,1.000,exact,loaded
1478,Jigawa,Hadejia,Majema,JI-13-06,1.000,exact,loaded
1479,Jigawa,Hadejia,Matsaro,JI-13-07,1.000,exact,loaded
1480,Jigawa,Hadejia,Rumfa,JI-13-08,1.000,exact,loaded
1481,Jigawa,Hadejia,Sabon Garu,JI-13-09,1.000,exact,loaded
1482,Jigawa,Hadejia,Yankoli,JI-13-10,1.000,exact,loaded
1483,Jigawa,Hadejia,Yayari,JI-13-11,1.000,exact,loaded
1484,Jigawa,Jahun,Aujara,JI-14-01,1.000,exact,loaded
1485,Jigawa,Jahun,Gangawa,JI-14-02,1.000,exact,loaded
1486,Jigawa,Jahun,Gauza,JI-14-03,1.000,exact,loaded
1487,Jigawa,Jahun,Gunka,JI-14-04,1.000,exact,loaded
1488,Jigawa,Jahun,Harbo Sabuwa,JI-14-05,1.000,exact,loaded
1489,Jigawa,Jahun,Harbo Tsohuwa,JI-14-06,1.000,exact,loaded
1490,Jigawa,Jahun,Idanduna,JI-14-07,1.000,exact,loaded
1491,Jigawa,Jahun,Jabarna,JI-14-08,1.000,exact,loaded
1492,Jigawa,Jahun,Jahun,JI-14-09,1.000,exact,loaded
1493,Jigawa,Jahun,Kale,JI-14-10,1.000,exact,loaded
1494,Jigawa,Jahun,Kanwa,JI-14-11,1.000,exact,loaded
1495,Jigawa,Kafin Hausa,Bulangu,JI-15-01,1.000,exact,loaded
1496,Jigawa,Kafin Hausa,Dumadumi Toka,JI-15-02,1.000,exact,loaded
1497,Jigawa,Kafin Hausa,Gafaya,JI-15-03,1.000,exact,loaded
1498,Jigawa,Kafin Hausa,Jabbo,JI-15-04,1.000,exact,loaded
1499,Jigawa,Kafin Hausa,Kafin Hausa,JI-15-05,1.000,exact,loaded
1500,Jigawa,Kafin Hausa,Kwazailewa,JI-15-06,1.000,exact,loaded
1501,Jigawa,Kafin Hausa,Majawa,JI-15-07,1.000,exact,loaded
1502,Jigawa,Kafin Hausa,Mezan,JI-15-08,1.000,exact,loaded
1503,Jigawa,Kafin Hausa,Ruba,JI-15-09,1.000,exact,loaded
1504,Jigawa,Kafin Hausa,Tsarawa,JI-15-10,1.000,exact,loaded
1505,Jigawa,Kafin Hausa,Zago Kura,JI-15-11,1.000,exact,loaded
1506,Jigawa,Kaugama,Arbus,JI-16-01,1.000,exact,loaded
1507,Jigawa,Kaugama,Askandu,JI-16-02,1.000,exact,loaded
1508,Jigawa,Kaugama,Dabuwaran,JI-16-03,1.000,exact,loaded
1509,Jigawa,Kaugama,Dakaiyyawa,JI-16-04,1.000,exact,loaded
1510,Jigawa,Kaugama,Girbobo,JI-16-07,1.000,exact,loaded
1511,Jigawa,Kaugama,Hadin,JI-16-05,1.000,exact,loaded
1512,Jigawa,Kaugama,Jae,JI-16-06,1.000,exact,loaded
1513,Jigawa,Kaugama,Kaugama,JI-16-08,1.000,exact,loaded
1514,Jigawa,Kaugama,Marke,JI-16-09,1.000,exact,loaded
1515,Jigawa,Kaugama,Unguwar Jibrin,JI-16-10,1.000,exact,loaded
1516,Jigawa,Kaugama,Yalo,JI-16-11,1.000,exact,loaded
1517,Jigawa,Kazaure,Baauzini,JI-17-01,1.000,exact,loaded
1518,Jigawa,Kazaure,Daba,JI-17-02,1.000,exact,loaded
1519,Jigawa,Kazaure,Dabaza,JI-17-03,1.000,exact,loaded
1520,Jigawa,Kazaure,Dandi,JI-17-04,1.000,exact,loaded
1521,Jigawa,Kazaure,Gada,JI-17-05,1.000,exact,loaded
1522,Jigawa,Kazaure,Kanti,JI-17-06,1.000,exact,loaded
1523,Jigawa,Kazaure,Maradawa,JI-17-07,1.000,exact,loaded
1524,Jigawa,Kazaure,Sabaru,JI-17-08,1.000,exact,loaded
1525,Jigawa,Kazaure,Unguwar Arewa,JI-17-09,1.000,exact,loaded
1526,Jigawa,Kazaure,Unguwar Gabas,JI-17-10,1.000,exact,loaded
1527,Jigawa,Kazaure,Unguwar Yamma,JI-17-11,1.000,exact,loaded
1528,Jigawa,Kiri Kasamma,Baturiya,,0.000,no_lga,skipped_no_match
1529,Jigawa,Kiri Kasamma,Bulunchai,,0.000,no_lga,skipped_no_match
1530,Jigawa,Kiri Kasamma,Fandum,,0.000,no_lga,skipped_no_match
1531,Jigawa,Kiri Kasamma,Gayin,,0.000,no_lga,skipped_no_match
1532,Jigawa,Kiri Kasamma,Kiri Kasamma,,0.000,no_lga,skipped_no_match
1533,Jigawa,Kiri Kasamma,Madachi,,0.000,no_lga,skipped_no_match
1534,Jigawa,Kiri Kasamma,Marma,,0.000,no_lga,skipped_no_match
1535,Jigawa,Kiri Kasamma,Saleri,,0.000,no_lga,skipped_no_match
1536,Jigawa,Kiri Kasamma,Tasheguwa,,0.000,no_lga,skipped_no_match
1537,Jigawa,Kiri Kasamma,Turabu,,0.000,no_lga,skipped_no_match
1538,Jigawa,Kiyawa,Andaza,JI-19-02,1.000,exact,loaded
1539,Jigawa,Kiyawa,Balago,JI-19-01,1.000,exact,loaded
1540,Jigawa,Kiyawa,Fake,JI-19-03,1.000,exact,loaded
1541,Jigawa,Kiyawa,Garko,JI-19-04,1.000,exact,loaded
1542,Jigawa,Kiyawa,Katanga,JI-19-06,1.000,exact,loaded
1543,Jigawa,Kiyawa,Katuka,JI-19-07,1.000,exact,loaded
1544,Jigawa,Kiyawa,Kiyawa,JI-19-08,1.000,exact,loaded
1545,Jigawa,Kiyawa,Kwanda,JI-19-09,1.000,exact,loaded
1546,Jigawa,Kiyawa,Maje,JI-19-10,1.000,exact,loaded
1547,Jigawa,Kiyawa,Shuwarin,JI-19-05,1.000,exact,loaded
1548,Jigawa,Kiyawa,Tsirma,JI-19-11,1.000,exact,loaded
1549,Jigawa,Maigatari,Balarabe,JI-20-01,1.000,exact,loaded
1550,Jigawa,Maigatari,Dankumbo,JI-20-02,1.000,exact,loaded
1551,Jigawa,Maigatari,Fulata,JI-20-03,1.000,exact,loaded
1552,Jigawa,Maigatari,Galadi,JI-20-04,1.000,exact,loaded
1553,Jigawa,Maigatari,Jajeri,JI-20-05,1.000,exact,loaded
1554,Jigawa,Maigatari,Kukayasku,JI-20-06,1.000,exact,loaded
1555,Jigawa,Maigatari,Madana,JI-20-07,1.000,exact,loaded
1556,Jigawa,Maigatari,Maigatari Arewa,JI-20-08,1.000,exact,loaded
1557,Jigawa,Maigatari,Maigatari Kudu,JI-20-09,1.000,exact,loaded
1558,Jigawa,Maigatari,Matoya,JI-20-10,1.000,exact,loaded
1559,Jigawa,Maigatari,Turbus,JI-20-11,1.000,exact,loaded
1560,Jigawa,Malam Madori,Arki,JI-21-01,1.000,exact,loaded
1561,Jigawa,Malam Madori,Dunari,JI-21-02,1.000,exact,loaded
1562,Jigawa,Malam Madori,Fateka,JI-21-03,1.000,exact,loaded
1563,Jigawa,Malam Madori,Garun Gabas,JI-21-04,1.000,exact,loaded
1564,Jigawa,Malam Madori,Mairakumi,JI-21-05,1.000,exact,loaded
1565,Jigawa,Malam Madori,Makaddari,JI-21-06,1.000,exact,loaded
1566,Jigawa,Malam Madori,Malam Madori,JI-21-07,1.000,exact,loaded
1567,Jigawa,Malam Madori,Shaiya,JI-21-08,1.000,exact,loaded
1568,Jigawa,Malam Madori,Tagoro,JI-21-09,1.000,exact,loaded
1569,Jigawa,Malam Madori,Tashena,JI-21-10,1.000,exact,loaded
1570,Jigawa,Malam Madori,Toni Kutara,JI-21-11,1.000,exact,loaded
1571,Jigawa,Miga,Dangyatin,JI-22-01,1.000,exact,loaded
1572,Jigawa,Miga,Garbo,JI-22-02,1.000,exact,loaded
1573,Jigawa,Miga,Gwari,,0.600,no_ward,skipped_no_match
1574,Jigawa,Miga,Hantsu,JI-22-03,1.000,exact,loaded
1575,Jigawa,Miga,Koya,JI-22-04,1.000,exact,loaded
1576,Jigawa,Miga,Miga,JI-22-05,1.000,exact,loaded
1577,Jigawa,Miga,Sabon Gari,JI-22-06,1.000,exact,loaded
1578,Jigawa,Miga,San Sani,JI-22-07,1.000,exact,loaded
1579,Jigawa,Miga,Tsakuwawa,JI-22-08,1.000,exact,loaded
1580,Jigawa,Miga,Yanduna,JI-22-09,1.000,exact,loaded
1581,Jigawa,Miga,Zareku,JI-22-10,1.000,exact,loaded
1582,Jigawa,Ringim,Chaichai,JI-23-01,1.000,exact,loaded
1583,Jigawa,Ringim,Dabi,JI-23-02,1.000,exact,loaded
1584,Jigawa,Ringim,Kafin Babushe,JI-23-03,1.000,exact,loaded
1585,Jigawa,Ringim,Karshi,JI-23-04,1.000,exact,loaded
1586,Jigawa,Ringim,Kyarama,JI-23-05,1.000,exact,loaded
1587,Jigawa,Ringim,Ringim,JI-23-06,1.000,exact,loaded
1588,Jigawa,Ringim,Sankara,JI-23-07,1.000,exact,loaded
1589,Jigawa,Ringim,Sintilmawa,JI-23-08,1.000,exact,loaded
1590,Jigawa,Ringim,Tofa,JI-23-09,1.000,exact,loaded
1591,Jigawa,Ringim,Yandutse,JI-23-10,1.000,exact,loaded
1592,Jigawa,Roni,Amaryawa,JI-24-01,1.000,exact,loaded
1593,Jigawa,Roni,Baragumi,JI-24-02,1.000,exact,loaded
1594,Jigawa,Roni,Dansure,JI-24-03,1.000,exact,loaded
1595,Jigawa,Roni,Fara Barije,JI-24-04,1.000,exact,loaded
1596,Jigawa,Roni,Gora,JI-24-05,1.000,exact,loaded
1597,Jigawa,Roni,Kwaita,JI-24-06,1.000,exact,loaded
1598,Jigawa,Roni,Roni,JI-24-07,1.000,exact,loaded
1599,Jigawa,Roni,Sankau,JI-24-08,1.000,exact,loaded
1600,Jigawa,Roni,Tunas,JI-24-09,1.000,exact,loaded
1601,Jigawa,Roni,Yanzaki,JI-24-10,1.000,exact,loaded
1602,Jigawa,Roni,Zugai,JI-24-11,1.000,exact,loaded
1603,Jigawa,Sule Tankarkar,Albasu,JI-25-01,1.000,exact,loaded
1604,Jigawa,Sule Tankarkar,Amanga,JI-25-02,1.000,exact,loaded
1605,Jigawa,Sule Tankarkar,Dangwanki,JI-25-03,1.000,exact,loaded
1606,Jigawa,Sule Tankarkar,Danladi,JI-25-04,1.000,exact,loaded
1607,Jigawa,Sule Tankarkar,Danzomo,JI-25-05,1.000,exact,loaded
1608,Jigawa,Sule Tankarkar,Jeke,JI-25-06,1.000,exact,loaded
1609,Jigawa,Sule Tankarkar,Shabaru,JI-25-07,1.000,exact,loaded
1610,Jigawa,Sule Tankarkar,Sule Tankarkar,JI-25-08,1.000,exact,loaded
1611,Jigawa,Sule Tankarkar,Takatsaba,JI-25-09,1.000,exact,loaded
1612,Jigawa,Sule Tankarkar,Yandamo,JI-25-10,1.000,exact,loaded
1613,Jigawa,Taura,Ajaura,JI-26-01,1.000,exact,loaded
1614,Jigawa,Taura,Chikwaikwaiwa,JI-26-02,1.000,exact,loaded
1615,Jigawa,Taura,Chukuto,JI-26-03,1.000,exact,loaded
1616,Jigawa,Taura,Gujungu,JI-26-04,1.000,exact,loaded
1617,Jigawa,Taura,Kiri,JI-26-05,1.000,exact,loaded
1618,Jigawa,Taura,Kwalam,JI-26-06,1.000,exact,loaded
1619,Jigawa,Taura,Maje,JI-26-07,1.000,exact,loaded
1620,Jigawa,Taura,Majia,JI-26-08,1.000,exact,loaded
1621,Jigawa,Taura,Sabon Gari,JI-26-09,1.000,exact,loaded
1622,Jigawa,Taura,Taura,JI-26-10,1.000,exact,loaded
1623,Jigawa,Yankwashi,Achilafiya,JI-27-01,1.000,exact,loaded
1624,Jigawa,Yankwashi,Belas,JI-27-02,1.000,exact,loaded
1625,Jigawa,Yankwashi,Dawan Gawo,JI-27-03,1.000,exact,loaded
1626,Jigawa,Yankwashi,Gurjiya,JI-27-05,1.000,exact,loaded
1627,Jigawa,Yankwashi,Gwarta,JI-27-04,1.000,exact,loaded
1628,Jigawa,Yankwashi,Karkarna,JI-27-06,1.000,exact,loaded
1629,Jigawa,Yankwashi,Kuda,JI-27-07,1.000,exact,loaded
1630,Jigawa,Yankwashi,Ringim,JI-27-08,1.000,exact,loaded
1631,Jigawa,Yankwashi,Yankwashi,JI-27-09,1.000,exact,loaded
1632,Jigawa,Yankwashi,Zungumba,JI-27-10,1.000,exact,loaded
1633,Kano,Ajingi,Ajingi,KN-01-01,1.000,exact,loaded
1634,Kano,Ajingi,Balare,KN-01-02,1.000,exact,loaded
1635,Kano,Ajingi,Chula,KN-01-03,1.000,exact,loaded
1636,Kano,Ajingi,Dabin-Kanawa,KN-01-04,1.000,exact,loaded
1637,Kano,Ajingi,Dundun,KN-01-05,1.000,exact,loaded
1638,Kano,Ajingi,Gafasa,KN-01-06,1.000,exact,loaded
1639,Kano,Ajingi,Gurduba,KN-01-07,1.000,exact,loaded
1640,Kano,Ajingi,Kunkurawa,KN-01-08,1.000,exact,loaded
1641,Kano,Ajingi,Toranke,KN-01-09,1.000,exact,loaded
1642,Kano,Ajingi,Unguwar Bai,KN-01-10,1.000,exact,loaded
1643,Kano,Albasu,Albasu Central,KN-02-01,1.000,exact,loaded
1644,Kano,Albasu,Bataiya,KN-02-02,1.000,exact,loaded
1645,Kano,Albasu,Daho,KN-02-04,1.000,exact,loaded
1646,Kano,Albasu,Duja,KN-02-03,1.000,exact,loaded
1647,Kano,Albasu,Fanda,KN-02-05,1.000,exact,loaded
1648,Kano,Albasu,Faragai,KN-02-06,1.000,exact,loaded
1649,Kano,Albasu,Gagarame,KN-02-07,1.000,exact,loaded
1650,Kano,Albasu,Hungu,KN-02-08,1.000,exact,loaded
1651,Kano,Albasu,Saya-Saya,KN-02-09,1.000,exact,loaded
1652,Kano,Albasu,Tsangaya,KN-02-10,1.000,exact,loaded
1653,Kano,Bagwai,Bagwai,KN-03-01,1.000,exact,loaded
1654,Kano,Bagwai,Dangada,KN-03-02,1.000,exact,loaded
1655,Kano,Bagwai,Gadanya,KN-03-03,1.000,exact,loaded
